STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,7,Overseas Arrivals,5,Western Australia,Q,Quarterly,2024-Q3,,18.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,7,Overseas Arrivals,5,Western Australia,Q,Quarterly,2024-Q4,,16.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1981-Q2,,122.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1981-Q3,,125.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1981-Q4,,127.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1982-Q1,,129.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1982-Q2,,130.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1982-Q3,,131.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1982-Q4,,132.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1983-Q1,,134.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1983-Q2,,135.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1983-Q3,,137.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1983-Q4,,139.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1984-Q1,,140.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1984-Q2,,142.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1984-Q3,,143.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1984-Q4,,145.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1985-Q1,,146.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1985-Q2,,148.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1985-Q3,,150.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1985-Q4,,152.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1986-Q1,,153.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1986-Q2,,154.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1986-Q3,,155.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1986-Q4,,156.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1987-Q1,,157.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1987-Q2,,158.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1987-Q3,,159.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1987-Q4,,159,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1988-Q1,,159,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1988-Q2,,159,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1988-Q3,,159.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1988-Q4,,160.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1989-Q1,,161.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1989-Q2,,161.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1989-Q3,,161.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1989-Q4,,162.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1990-Q1,,162.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1990-Q2,,163.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1990-Q3,,164.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1990-Q4,,165,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1991-Q1,,165.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1991-Q2,,165.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1991-Q3,,166.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1991-Q4,,167,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1992-Q1,,168.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1992-Q2,,168.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1992-Q3,,169.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1992-Q4,,170.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1993-Q1,,171.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1993-Q2,,171.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1993-Q3,,172.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1993-Q4,,173.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1994-Q1,,174.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1994-Q2,,174.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1994-Q3,,175.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1994-Q4,,176.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1995-Q1,,178.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1995-Q2,,179.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1995-Q3,,180.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1995-Q4,,182.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1996-Q1,,183.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1996-Q2,,184.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1996-Q3,,186.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1996-Q4,,187.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1997-Q1,,188.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1997-Q2,,189.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1997-Q3,,190.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1997-Q4,,191.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1998-Q1,,192.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1998-Q2,,192.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1998-Q3,,193.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1998-Q4,,194.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1999-Q1,,195.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1999-Q2,,196,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1999-Q3,,196.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,1999-Q4,,197.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2000-Q1,,198.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2000-Q2,,199.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2000-Q3,,199.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2000-Q4,,200,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2001-Q1,,200.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2001-Q2,,201.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2001-Q3,,202,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2001-Q4,,201.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2002-Q1,,201.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2002-Q2,,202.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,10,Estimated Resident Population,7,Northern Territory,Q,Quarterly,2002-Q3,,202.1,,NUM,Number,3,Thousands,,,,
